orden_id,productos
7236,galletas
7236,pescado enlatado
7236,cafe
7236,cerveza enlatada
7236,vino blanco
7236,cosmeticos masculinos
7236,servilletas
7236,bolsa de compras
7237,cerdo
7237,hortalizas
7237,otras verduras
7237,bebidas
7237,galletas
7237,pastel
7237,salsas
7237,agua embotellada
7237,refresco
7237,vino tinto
7237,vino espumoso
7237,chocolate
7237,chocolate especial
7237,caramelo
7237,servilletas
7237,periodicos
7238,uvas
7239,cerveza embotellada
7239,prosecco
7240,cafe instantaneo
7241,bayas
7241,yogurt
7241,comida de gatos
7241,chocolate
7242,fruta citrica
7242,vegetales en escabeche
7242,carne para untar
7242,chocolate especial
7243,carne de res
7243,leche entera
7244,yogurt
7244,cerveza embotellada
7244,vino blanco
7244,bocadillos salados
7244,servilletas
7245,comidas congeladas
7245,bizcochos
7245,jugo de frutas/verduras
7245,bocadillos salados
7245,producto de panaderia de larga duracion
7245,chocolate especial
7245,articulos de higiene
7245,servilletas
7246,fruta tropical
7246,vegetales en escabeche
7246,jugo de frutas/verduras
7247,fruta citrica
7247,mantequilla
7247,queso rebanado
7247,huevos domesticos
7248,bocadillos salados
7249,refresco
7249,chocolate
7250,carne de res
7250,hortalizas
7250,yogurt
7250,crema batida/crema agria
7250,vegetales congelados
7250,sopas
7251,fruta citrica
7251,fruta tropical
7251,pepita de fruta
7251,otras verduras
7251,bizcochos
7251,bolsa de compras
7252,salchicha
7252,yogurt
7253,hortalizas
7253,leche entera
7254,chorizo
7254,otras verduras
7254,mantequilla
7254,yogurt
7254,queso suave
7254,galletas
7254,periodicos
7255,cuajada
7255,postre
7255,refresco
7255,cerveza embotellada
7255,barra de pastel
7256,cuajada
7257,leche entera
7257,mostaza
7258,leche entera
7258,galletas
7259,cebollas
7259,otras verduras
7259,leche entera
7259,yogurt
7259,vegetales congelados
7259,agua embotellada
7259,jugo de frutas/verduras
7259,cerveza embotellada
7259,bocadillos salados
7259,popcorn
7260,leche entera
7260,galletas
7260,vinagre
7260,levadura de hornear
7260,cafe instantaneo
7260,agua embotellada
7260,servilletas
7260,platos
7260,aceite de semillas
7261,hortalizas
7261,cebollas
7261,leche entera
7261,mantequilla
7261,aceite
7261,sopas
7261,cerveza embotellada
7262,pepita de fruta
7262,otras verduras
7262,pan moreno
7262,jugo de frutas/verduras
7262,chocolate especial
7263,carne de res
7263,pepita de fruta
7263,otras verduras
7263,leche entera
7263,queso cuajada
7263,galletas
7263,pastel
7263,refresco
7264,fruta citrica
7264,mantequilla de leche
7264,queso rebanado
7264,agua embotellada
7264,limpiador
7265,salchicha
7265,hamburguesa de carne
7265,hortalizas
7265,cebollas
7265,carne para untar
7265,servilletas
7265,periodicos
7266,helado
7266,galletas
7267,helado
7267,chocolate
7268,fruta tropical
7268,leche entera
7268,agua embotellada
7268,refresco
7269,fruta tropical
7269,galletas
7269,pescado enlatado
7269,chocolate especial
7269,servilletas
7270,vino espumoso
7271,salchicha
7271,otras verduras
7271,leche entera
7271,crema batida/crema agria
7271,huevos domesticos
7271,pastel
7271,carne para untar
7271,cafe instantaneo
7271,agua embotellada
7271,refresco
7272,fruta tropical
7272,refresco
7272,ron
7273,producto de panaderia de larga duracion
7273,periodicos
7274,leche entera
7274,galletas
7274,bocadillo de nuez
7275,jamon
7275,cerdo
7275,queso duro
7275,huevos domesticos
7275,galletas
7275,pastel
7275,azucar
7275,bocadillos salados
7276,chorizo
7276,carne
7276,fruta citrica
7276,pepita de fruta
7276,pan moreno
7276,vegetales en escabeche
7276,cafe
7276,chocolate especial
7276,periodicos
7277,galletas
7277,productos de comida instantanea
7278,hamburguesa de carne
7278,vegetales congelados
7279,leche condensada
7279,cafe
7280,leche entera
7280,vegetales en escabeche
7281,cerveza embotellada
7282,salchicha
7282,jamon
7282,pepita de fruta
7282,queso procesado
7283,pan blanco
7283,cafe
7283,productos de temporada
7284,otras verduras
7284,cerveza embotellada
7285,salchicha
7285,pepita de fruta
7285,bayas
7285,leche entera
7285,mantequilla
7285,crema batida/crema agria
7286,carne de res
7286,fruta tropical
7286,hortalizas
7286,otras verduras
7286,leche entera
7286,cuajada
7286,huevos domesticos
7286,cooking chocolate
7287,bayas
7287,leche-UHT
7287,pan semi-acabado
7287,comida de gatos
7287,barra de pastel
7287,bolsa de compras
7288,carne de res
7288,hortalizas
7288,leche entera
7288,yogurt
7288,polvo de pudin
7288,dulces para untar
7289,leche entera
7289,mantequilla
7289,mantequilla de leche
7289,bebidas
7289,huevos domesticos
7289,galletas
7289,sal
7289,cafe
7289,chocolate
7289,bolsa de compras
7290,chorizo
7290,cuajada
7290,yogurt
7290,queso duro
7290,pan moreno
7290,cerveza enlatada
7291,fruta tropical
7291,leche entera
7291,huevos domesticos
7291,pan moreno
7291,refresco
7291,cerveza enlatada
7292,leche entera
7292,productos de limpieza
7293,fruta citrica
7293,pan moreno
7293,pastel
7293,vino blanco
7293,chocolate
7293,bolsa de compras
7294,postre
7294,leche-UHT
7294,periodicos
7294,bolsa de compras
7295,leche entera
7295,refresco
7295,jabon
7296,pastel
7296,chocolate especial
7296,productos sanitarios femeninos
7297,queso cuajada
7297,galletas
7297,cerveza embotellada
7298,otras verduras
7298,leche entera
7298,queso procesado
7298,refresco
7299,cosmeticos masculinos
7300,otras verduras
7300,yogurt
7300,queso especial
7300,agua embotellada
7301,productos terminados
7301,galletas
7302,otras verduras
7302,comidas congeladas
7302,galletas
7302,agua embotellada
7302,cerveza embotellada
7302,vino tinto
7303,jugo de frutas/verduras
7304,bayas
7304,otras verduras
7304,yogurt
7305,otras verduras
7305,leche entera
7305,mantequilla
7305,yogurt
7305,crema batida/crema agria
7305,vegetales congelados
7305,galletas
7305,margarina
7305,servilletas
7306,productos en rollo 
7307,salchicha
7307,cerdo
7307,carne de res
7307,fruta tropical
7307,uvas
7307,otras verduras
7307,leche entera
7307,postre congelado
7307,huevos domesticos
7307,refresco
7307,chocolate
7308,carne de res
7308,fruta citrica
7308,mantequilla
7308,huevos domesticos
7308,harina
7308,margarina
7308,levadura de hornear
7308,producto de panaderia de larga duracion
7309,fruta tropical
7309,crema batida/crema agria
7309,leche-UHT
7309,sal
7309,pasta
7309,aceite
7309,bocadillos salados
7309,caramelo
7310,salchicha
7310,mantequilla
7310,mantequilla de leche
7310,helado
7310,cafe
7310,bocadillos salados
7311,chocolate especial
7312,agua embotellada
7312,refresco
7312,cerveza embotellada
7313,salchicha
7313,yogurt
7313,margarina
7313,bocadillos salados
7314,leche entera
7314,chocolate especial
7314,bombillas
7315,bebidas
7315,bar de especialidades
7316,pastel
7316,waffles
7316,bolsa de compras
7317,uvas
7317,hortalizas
7317,cebollas
7317,crema batida/crema agria
7317,galletas
7317,mostaza
7317,cafe
7317,agua embotellada
7317,refresco
7317,jugo de frutas/verduras
7317,chocolate
7317,bolsa de compras
7318,fruta citrica
7318,yogurt
7319,fruta citrica
7319,fruta tropical
7319,otras verduras
7319,galletas
7319,bolsa de compras
7320,carne
7320,otras verduras
7320,yogurt
7320,helado
7320,jugo de frutas/verduras
7320,bocadillos salados
7320,periodicos
7321,bocadillos salados
7321,chocolate especial
7322,productos terminados
7322,carne de res
7322,comidas congeladas
7322,galletas
7322,refresco
7323,cerveza embotellada
7323,licor
7324,fruta citrica
7324,fruta tropical
7324,pastel
7324,productos de temporada
7325,helado
7325,refresco
7325,misc. bebidas
7325,licor (aperitivo)
7326,fruta tropical
7326,hortalizas
7326,yogurt
7326,crema de queso 
7326,queso procesado
7326,pan moreno
7326,ketchup
7326,bocadillos salados
7326,waffles
7326,caramelo
7327,margarina
7328,refresco
7329,salchicha
7329,pan moreno
7330,bebidas
7331,crema batida/crema agria
7332,fruta tropical
7333,hierbas
7333,crema batida/crema agria
7333,pan semi-acabado
7333,chicles
7333,periodicos
7334,leche entera
7335,yogurt
7335,cerveza embotellada
7335,vino blanco
7336,hamburguesa de carne
7336,hortalizas
7336,hierbas
7336,otras verduras
7336,agua embotellada
7336,cerveza embotellada
7336,periodicos
7337,pepita de fruta
7337,galletas
7338,productos de papas cogeladas
7339,leche entera
7340,leche entera
7340,pan moreno
7340,jugo de frutas/verduras
7341,salchicha
7341,galletas
7342,productos sanitarios femeninos
7343,carne de res
7343,leche entera
7343,yogurt
7343,queso suave
7344,salchicha
7344,leche entera
7344,galletas
7344,refresco
7344,bocadillos salados
7344,producto de panaderia de larga duracion
7344,waffles
7344,chocolate marshmallow
7344,caramelo
7345,salchicha
7345,bebidas
7345,pan moreno
7345,sal
7345,refresco
7345,bocadillos salados
7345,popcorn
7345,cuidado dental
7345,make up remover
7346,fruta tropical
7346,postre congelado
7347,chorizo
7347,cafe
7348,carne de res
7348,hortalizas
7348,huevos domesticos
7348,vinagre
7348,refresco
7349,cuajada
7349,helado
7349,pasta
7349,comida de gatos
7350,agua embotellada
7350,cerveza enlatada
7350,caramelo
7351,yogurt
7351,periodicos
7352,hortalizas
7352,otras verduras
7352,vegetales en escabeche
7352,agua embotellada
7352,jugo de frutas/verduras
7353,queso rebanado
7353,huevos domesticos
7353,cafe
7353,bolsa de compras
7354,pepita de fruta
7354,bebidas
7354,comidas congeladas
7354,producto de panaderia de larga duracion
7354,chocolate
7354,servilletas
7355,pollo
7355,leche entera
7356,jamon
7356,leche entera
7356,queso duro
7356,comida de gatos
7357,chocolate especial
7358,pescado
7358,leche entera
7358,pan blanco
7358,detergente
7359,detergente
7359,articulos de higiene
7359,servilletas
7360,galletas
7360,margarina
7360,pescado enlatado
7361,salchicha
7361,jamon
7361,yogurt
7361,azucar
7361,misc. bebidas
7361,limpiador de cocina
7361,limpiador
7361,platos
7362,cafe
7362,jugo de frutas/verduras
7363,chorizo
7363,leche entera
7364,salchicha
7364,bebidas
7364,pan moreno
7364,pastel
7365,leche entera
7365,mantequilla
7365,yogurt
7365,huevos domesticos
7365,galletas
7366,postre
7366,bebidas
7367,pepita de fruta
7367,otras verduras
7367,leche entera
7367,mantequilla de leche
7367,plato limpiador
7368,salchicha
7368,otras verduras
7368,yogurt
7368,vegetales en escabeche
7368,agua embotellada
7368,licor
7368,bolsa de compras
7369,leche entera
7369,margarina
7369,levadura de hornear
7369,agua embotellada
7369,cerveza embotellada
7369,waffles
7369,servilletas
7370,bocadillos salados
7370,chocolate especial
7371,salchicha
7371,galletas
7371,cerveza embotellada
7372,cerveza embotellada
7373,dulces para untar
7374,pepita de fruta
7375,cerdo
7375,agua embotellada
7375,vino blanco
7375,bolsa de compras
7376,bebidas
7376,pastel
7376,agua embotellada
7376,jugo de frutas/verduras
7376,cerveza embotellada
7377,leche entera
7378,fruta tropical
7378,pepita de fruta
7378,hortalizas
7378,mantequilla
7378,cuajada
7378,chicles
7378,chocolate
7379,chorizo
7379,crema de queso 
7379,pan blanco
7380,dulces para untar
7381,sopas
7381,cosmeticos masculinos
7382,refresco
7382,jarabe
7383,hortalizas
7383,yogurt
7383,bebidas
7384,leche entera
7385,fruta citrica
7385,comida de gatos
7385,cafe
7385,bocadillos salados
7385,servilletas
7386,leche entera
7386,cuajada
7386,crema de queso 
7386,bolsa de compras
7387,refresco
7387,bar de especialidades
7388,salchicha
7388,yogurt
7388,jugo de frutas/verduras
7388,bolsa de compras
7389,crema batida/crema agria
7390,chorizo
7390,cerdo
7390,fruta tropical
7390,postre
7390,vegetales en escabeche
7390,bocadillos salados
7390,bolsa de compras
7391,otras verduras
7391,pan moreno
7391,especies
7391,vino blanco
7392,cerveza embotellada
7393,pepita de fruta
7393,hortalizas
7393,cuajada
7393,queso duro
7393,queso especial
7394,fruta citrica
7394,leche entera
7394,huevos domesticos
7394,chocolate especial
7394,bolsa de compras
7395,crema batida/crema agria
7396,crema batida/crema agria
7396,periodicos
7397,otras verduras
7397,mantequilla de leche
7397,leche-UHT
7397,queso rebanado
7397,crema de queso 
7397,queso procesado
7397,queso especial
7397,vegetales embazados
7398,fruta tropical
7398,leche entera
7398,crema de queso 
7398,pan moreno
7399,fruta tropical
7399,galletas
7399,pan blanco
7399,bocadillos salados
7399,caramelo
7400,bar de especialidades
7401,carne
7401,pan moreno
7401,productos de temporada
7401,bolsa de compras
7402,refresco
7402,cerveza enlatada
7402,licor (aperitivo)
7402,bocadillos salados
7402,bolsa de compras
7403,yogurt
7403,bar de especialidades
7404,chorizo
7404,cebollas
7404,frutas/verduras embazadas
7404,crema de queso 
7404,pan moreno
7404,pescado enlatado
7404,bolsa de compras
7405,jamon
7405,pepita de fruta
7405,huevos domesticos
7405,pastel
7405,pan semi-acabado
7405,comida de gatos
7405,periodicos
7406,organic products
7406,suavizante
7406,articulos de higiene
7407,cerveza enlatada
7408,comidas congeladas
7408,productos de papas cogeladas
7408,cafe
7409,otras verduras
7409,leche entera
7409,cafe
7409,refresco
7409,cerveza enlatada
7410,salchicha
7410,cafe
7410,producto de panaderia de larga duracion
7410,bolsa de compras
7411,salchicha
7411,leche-UHT
7411,vegetales en escabeche
7411,agua embotellada
7411,cerveza enlatada
7412,chorizo
7412,cerdo
7412,cuajada
7412,bolsa de compras
7413,cosmeticos masculinos
7414,comidas congeladas
7415,leche entera
7415,pastel
7415,pan semi-acabado
7415,azucar
7415,refresco
7415,bocadillos salados
7415,bar de especialidades
7416,leche-UHT
7417,misc. bebidas
7418,jugo de frutas/verduras
7419,hortalizas
7419,otras verduras
7419,leche entera
7419,yogurt
7419,producto de panaderia de larga duracion
7419,periodicos
7420,chorizo
7420,leche entera
7420,vegetales congelados
7421,uvas
7421,pan moreno
7422,uvas
7422,azucar
7422,papel higienico
7423,cerveza embotellada
7424,galletas
7424,servilletas
7424,bolsa de compras
7425,galletas
7425,agua embotellada
7426,cuajada
7426,yogurt
7426,periodicos
7427,salchicha
7427,fruta citrica
7427,mantequilla
7427,yogurt
7427,pan moreno
7427,margarina
7427,jugo de frutas/verduras
7427,articulos de higiene
7427,periodicos
7428,chorizo
7428,salchicha
7428,fruta citrica
7428,vegetales congelados
7428,comidas congeladas
7428,vinagre
7428,aceite
7428,cafe
7428,waffles
7428,cooking chocolate
7428,articulos de higiene
7429,pan de higado
7429,leche entera
7429,galletas
7429,misc. bebidas
7429,chocolate
7430,cerveza enlatada
7431,queso suave
7431,cafe
7431,caramelo
7432,cerdo
7432,carne de res
7432,bayas
7432,huevos domesticos
7432,aceite
7433,fruta tropical
7434,pepita de fruta
7434,uvas
7434,comidas congeladas
7434,galletas
7434,mostaza
7434,cerveza enlatada
7434,liqueur
7435,fruta citrica
7435,fruta tropical
7435,galletas
7435,refresco
7435,bar de especialidades
7436,carne
7436,hamburguesa de carne
7436,otras verduras
7436,leche entera
7436,galletas
